molA,molB,coupling_energy
91,152,-36.225433296022
91,153,-45.479877342761
91,154,26.525414521231
91,155,12.141663832212
91,156,-14.776055156246
91,157,-10.634798677791
91,158,-27.857040490002
91,159,-41.043475463033
91,160,27.720189765947
91,161,18.141795857155
91,162,20.552165429115
91,163,5.501207348359
91,164,4.245283832373
91,165,-45.651186016890
91,166,8.856795620799
91,167,11.783461935913
91,168,-18.720283904506
91,169,32.008886279691
91,170,-36.530734810818
91,171,-21.979446354657
91,172,-45.150142308536
91,173,7.774573157556
91,174,-23.060345875478
91,175,17.422512988123
91,176,16.964905984183
91,177,-24.346822798456
91,178,-40.024143821232
91,179,-19.043967792633
91,180,5.863746841591
91,181,-40.977842816304
91,182,-19.866566051242
91,183,-42.086824863865
91,184,-46.707243100900
91,185,16.646651377727
91,186,24.931285691157
91,187,26.902246389778
91,188,-35.423295813467
91,189,-2.009913530092
91,190,6.380376405112
91,191,-2.519890008312
91,192,-31.323852649686
91,193,-5.171072343546
91,194,-33.259759184031
91,195,-49.477153658139
91,196,10.224797122130
91,197,9.823507780442
91,198,-0.639149473354
91,199,16.764484432460
92,0,-31.073902598604
92,1,-5.257398950736
92,2,-53.529103886300
92,3,-69.296073969766
92,4,-59.791006613515
92,5,-50.512516648778
92,6,-58.787620962758
92,7,-63.899050262844
92,8,23.407826067953
92,9,-52.218860549379
92,10,-29.259788046103
92,11,-28.249981075802
92,12,-49.856109967623
92,13,-72.279777878321
92,14,-23.887178413934
92,15,-57.396667994166
92,16,-57.603103083660
92,17,-48.275575482054
92,18,-58.255956179077
92,19,2.099743832368
92,20,-53.252698508892
92,21,-56.146799235030
92,22,-52.694657432177
92,23,-0.365279197897
92,24,-54.060029246291
92,25,-67.566292804200
92,26,-3.347140418417
92,27,-16.890184668744
92,28,3.350529449708
92,29,-55.390312723634
92,30,-11.394690641049
92,31,17.639836488786
92,32,-59.255171751312
92,33,-17.356590340059
92,34,-50.193508274526
92,35,-71.956570841350
92,36,-22.630748266696
92,37,-69.185336688366
92,38,-60.221987772275
92,39,-65.764703520428
92,40,-63.151742577480
92,41,-55.010179185614
92,42,-12.862775907903
92,43,-2.356665758773
92,44,-59.442528661886
92,45,-17.417384258428
92,46,-12.502680736456
92,47,-58.507610834073
92,48,-22.883504542144
92,49,-19.762721338542
92,50,-65.954090561958
92,51,-7.566578853912
92,52,-61.212525018134
92,53,-28.291720061781
92,54,-4.624935961408
92,55,-53.275347778181
92,56,-59.701831182138
92,57,-50.581740526213
92,58,-56.224854253313
92,59,-9.476088043142
92,60,-17.417739991688
92,61,0.188961148357
92,62,-38.446389317643
92,63,10.714196651432
92,64,-14.536527405784
92,65,15.159636044351
92,66,-67.419452968890
92,67,-66.406863719611
92,68,-43.400787639301
92,69,-10.767827914933
92,70,10.382022040059
92,71,-6.009730799902
92,72,-10.555335806886
92,73,-48.195166028789
92,74,-51.997710065974
92,75,-3.692267405037
92,76,-49.657112019762
92,77,-3.493938720283
92,78,-61.436718614204
92,79,-64.787942801238
92,80,-61.580917450810
92,81,-16.276309272005
92,82,-7.429953710744
92,83,6.767239384135
92,84,10.141666881034
92,85,-47.487250887862
92,86,-49.893855877905
92,87,-3.785525911771
92,88,-40.766267170315
92,89,-60.498839368614
92,90,16.689311723669
92,91,-52.094164172180
92,92,-56.976249582156
92,93,-56.237340651736
92,94,-24.193765964737
92,95,-55.197545031413
92,96,-21.866386778376
92,97,-35.919450275433
92,98,-57.263328590896
92,99,-19.904772364425
92,100,3.898742564896
92,101,15.969232562515
92,102,-14.249778424608
92,103,0.845201446187
92,104,8.314447278775
92,105,-65.919163779130
92,106,37.864107787456
92,107,-61.570719089868
92,108,-22.151215250371
92,109,-62.575364443408
92,110,-42.833642159618
92,111,-53.922200996101
92,112,-65.530122249023
92,113,-58.402120222512
92,114,-54.493927280426
92,115,4.230019076625
92,116,-10.860969671128
92,117,-2.241532070526
92,118,-2.141301547323
92,119,-50.613449424716
92,120,-63.456384223638
92,121,-5.794619302826
92,122,-36.075740726512
92,123,-53.030412988650
92,124,-29.364035003709
92,125,-55.107366009332
92,126,-62.463363939940
92,127,-51.801578937782
92,128,-48.681387903445
92,129,-57.485702791790
92,130,-53.282945524741
92,131,-40.225701887939
92,132,-6.100493372593
92,133,-54.156639965528
92,134,-18.487220244569
92,135,-48.436952390875
92,136,-67.260626202260
92,137,-17.652478601718
92,138,-61.390857362057
92,139,-41.195727865823
92,140,-7.732509116991
92,141,-37.433995210973
92,142,15.462464979166
92,143,-45.040014771774
92,144,-21.869524431240
92,145,-31.170666571481
92,146,8.636224789814
92,147,-41.165691612194
92,148,-71.809031948134
92,149,-55.268936291395
92,150,-75.458165810058
92,151,-20.825145457566
92,152,-51.750924280903
92,153,-61.005280585014
92,154,10.999328534766
92,155,-3.384285759923
92,156,-30.301749513201
92,157,-26.160532301255
92,158,-43.382610818451
92,159,-56.568920767160
92,160,12.194092449776
92,161,2.615789369178
92,162,5.026136084743
92,163,-10.024679277063
92,164,-11.280590884140
92,165,-61.176587634953
92,166,-6.669122823150
92,167,-3.742484259616
92,168,-34.245940863497
92,169,16.482748294788
92,170,-52.056222901061
92,171,-37.505072411543
92,172,-60.675548677013
92,173,-7.751335024463
92,174,-38.585961683748
92,175,1.896513320746
92,176,1.438910656048
92,177,-39.872426408954
92,178,-55.549598789788
92,179,-34.569621682567
92,180,-9.662143221518
92,181,-56.503288742701
92,182,-35.392212141604
92,183,-57.612260275870
92,184,-62.232634706474
92,185,1.120659067434
92,186,9.405214821301
92,187,11.376156829931
92,188,-50.948794403615
92,189,-17.535728934163
92,190,-9.145518556790
92,191,-18.045700576760
92,192,-46.849390107920
92,193,-20.696857773510
92,194,-48.785278287294
92,195,-65.002519002279
92,196,-5.301134293615
92,197,-5.702419830151
92,198,-16.164977875073
92,199,1.238491004828
93,0,-9.418811277428
93,1,16.398033804413
93,2,-31.874309526960
93,3,-47.641488113120
93,4,-38.136295062650
93,5,-28.857682397123
93,6,-37.132896143041
93,7,-42.244393036766
93,8,45.063637957821
93,9,-30.564048862994
93,10,-7.604672733214
93,11,-6.594852408140
93,12,-28.201267035402
93,13,-50.625231477323
93,14,-2.231992047513
93,15,-35.741924780305
93,16,-35.948362599731
93,17,-26.620711648182
93,18,-36.601224328559
93,19,23.755273892719
93,20,-31.597900494293
93,21,-34.492039492696
93,22,-31.039852037880
93,23,21.290218259986
93,24,-32.405241908054
93,25,-45.911684073297
93,26,18.308317601543
93,27,4.765094235321
93,28,25.006076053061
93,29,-33.735542977374
93,30,10.260660943917
93,31,39.295572087387
93,32,-37.600453114530
93,33,4.298682395580
93,34,-28.538669804184
93,35,-50.302020166375
93,36,-0.975545283669
93,37,-47.530749367361
93,38,-38.567281920739
93,39,-44.110070965580
93,40,-41.497075469044
93,41,-33.355404412388
93,42,8.792556260742
93,43,19.298805361112
93,44,-37.787812502727
93,45,4.237887673189
93,46,9.152656194659
93,47,-36.852882311468
93,48,-1.228304901888
93,49,1.892519575042
93,50,-44.299460511538
93,51,14.088823360493
93,52,-39.557832265498
93,53,-6.636591946124
93,54,17.030505158589
93,55,-31.620550063104
93,56,-38.047118452014
93,57,-28.926907189998
93,58,-34.570095543197
93,59,12.179288916617
93,60,4.237531935221
93,61,21.844465936621
93,62,-16.791395496715
93,63,32.369840648331
93,64,7.118782626560
93,65,36.815338838496
93,66,-45.764842296201
93,67,-44.752239656598
93,68,-21.745859338691
93,69,10.887531960696
93,70,32.037661643510
93,71,15.645692005033
93,72,11.100026879089
93,73,-26.540301131550
93,74,-30.342895455033
93,75,17.963186050314
93,76,-28.002266455907
93,77,18.161517358138
93,78,-39.782028826310
93,79,-43.133297329805
93,80,-39.926229569806
93,81,5.378977750850
93,82,14.225450310638
93,83,28.422831177457
93,84,31.797303305459
93,85,-25.832376628830
93,86,-28.239013444843
93,87,17.869926310152
93,88,-19.111304029117
93,89,-38.844137178174
93,90,38.345034750098
93,91,-30.439350836779
93,92,-35.321500808619
93,93,-34.582582106741
93,94,-2.538583653011
93,95,-33.542772735957
93,96,-0.211173686454
93,97,-14.264423036235
93,98,-35.608583613743
93,99,1.750466670484
93,100,25.554296418981
93,101,37.624946064796
93,102,7.405535400139
93,103,22.500714913898
93,104,29.970059535852
93,105,-44.264533266840
93,106,59.520110890437
93,107,-39.916031073997
93,108,-0.496005925394
93,109,-40.920689712962
93,110,-21.178706358740
93,111,-32.267411835186
93,112,-43.875486592093
93,113,-36.747390304889
93,114,-32.839145680162
93,115,25.885577312212
93,116,10.794388972638
93,117,19.413940572114
93,118,19.514172420953
93,119,-28.958616507836
93,120,-41.801721143769
93,121,15.860806347133
93,122,-14.420715554232
93,123,-31.375612034484
93,124,-7.708921069490
93,125,-33.452592521324
93,126,-40.808687728400
93,127,-30.146761733136
93,128,-27.026529436218
93,129,-35.830960755346
93,130,-31.628147910138
93,131,-18.570731597938
93,132,15.554928231933
93,133,-32.501853904891
93,134,3.168037538017
93,135,-26.782090691122
93,136,-45.606013429271
93,137,4.002790220671
93,138,-39.736166967690
93,139,-19.540770404106
93,140,13.922890902861
93,141,-15.778988001352
93,142,37.118171778682
93,143,-23.385108149247
93,144,-0.214311380812
93,145,-9.515576530008
93,146,30.291841302809
93,147,-19.510733753261
93,148,-50.154479322147
93,149,-33.614164940023
93,150,-53.803661438840
93,151,0.830081405096
93,152,-30.096106406389
93,153,-39.350585091772
93,154,32.654976302925
93,155,18.271171768756
93,156,-8.646647980298
93,157,-4.505376000379
93,158,-21.727682277466
93,159,-34.914166607035
93,160,33.849756020325
93,161,24.271326254791
93,162,26.681704849900
93,163,11.630690427199
93,164,10.374762209867
93,165,-39.521894407080
93,166,14.986291260808
93,167,17.912968531571
93,168,-12.590891492357
93,169,38.138468589095
93,170,-30.401409063910
93,171,-15.850066141902
93,172,-39.020848823384
93,173,13.904064746406
93,174,-16.930969708621
93,175,23.552040693161
93,176,23.094431976184
93,177,-18.217451446988
93,178,-33.894831149963
93,179,-12.914576592069
93,180,11.993231277535
93,181,-34.848533714656
93,182,-13.737177929761
93,183,-35.957519913041
93,184,-40.577955443776
93,185,22.776176178362
93,186,31.060841505176
93,187,33.031809582149
93,188,-29.293965921461
93,189,4.119541432294
93,190,12.509862774983
93,191,3.609563045095
93,192,-25.194507413507
93,193,0.958370785804
93,194,-27.130421193950
93,195,-43.347876368389
93,196,16.354297883088
93,197,15.953007039221
93,198,5.490310620189
93,199,22.894009674201
94,0,28.805063046355
94,1,54.622510734625
94,2,6.349040680492
94,3,-9.418505897949
94,4,0.086908993784
94,5,9.365738217406
94,6,1.090331331987
94,7,-4.021284859671
94,8,83.288784033597
94,9,7.659331925439
94,10,30.619243934219
94,11,31.629087829504
94,12,10.022168899719
94,13,-12.402318898545
94,14,35.992050024302
94,15,2.481335159042
94,16,2.274892521491
94,17,11.602761176837
94,18,1.622015555309
94,19,61.979922559643
94,20,6.625456164431
94,21,3.731249618220
94,22,7.183517645477
94,23,59.514809385895
94,24,5.818095907671
94,25,-7.688661486689
94,26,56.532839122352
94,27,42.989299629422
94,28,63.230753917196
94,29,4.487763789766
94,30,48.484994614599
94,31,77.520583514553
94,32,0.622763448053
94,33,42.522876902862
94,34,9.684758256022
94,35,-12.079100044313
94,36,37.248526115254
94,37,-9.307764567689
94,38,-0.344087923193
94,39,-5.887006331424
94,40,-3.273949850292
94,41,4.867911226989
94,42,47.016855663009
94,43,57.523350002353
94,44,0.435399687034
94,45,42.462080761419
94,46,47.376964002338
94,47,1.370351698883
94,48,36.995760597289
94,49,40.116657918690
94,50,-6.076400297527
94,51,52.313246388498
94,52,-1.334661386572
94,53,31.587347317276
94,54,55.254996852171
94,55,6.602806066985
94,56,0.176087685744
94,57,9.296511808840
94,58,3.653191745936
94,59,50.403667371982
94,60,42.461725015150
94,61,60.069070000129
94,62,21.432306746137
94,63,70.594690405087
94,64,45.343042959845
94,65,75.040292368169
94,66,-7.541816282486
94,67,-6.529190009933
94,68,16.477727265483
94,69,49.111880263801
94,70,70.262503646125
94,71,53.870151373856
94,72,49.324380142258
94,73,11.683173570244
94,74,7.880490495052
94,75,56.187699514907
94,76,10.221174123835
94,77,56.386035452269
94,78,-1.558863179940
94,79,-4.910209898822
94,80,-1.703067288960
94,81,43.603197474033
94,82,52.449876527819
94,83,66.647588798645
94,84,70.022139697343
94,85,12.391114595855
94,86,9.984421609275
94,87,56.094437597836
94,88,19.112344066198
94,89,-0.620949642209
94,90,76.570023988294
94,91,7.784032862066
94,92,2.901768943164
94,93,3.640704890968
94,94,35.685451262572
94,95,4.680538530338
94,96,38.012915553947
94,97,23.959338187458
94,98,2.614679437705
94,99,39.974601698406
94,100,63.778987080135
94,101,75.849918493550
94,102,45.629802426760
94,103,60.725334296003
94,104,68.194853274086
94,105,-6.041472237666
94,106,97.745594443644
94,107,-1.692868555132
94,108,37.728076666630
94,109,-2.697550641918
94,110,17.044893482889
94,111,5.955929197429
94,112,-5.652416483004
94,113,1.475846167566
94,114,5.384182008442
94,115,64.110275706415
94,116,49.018735101599
94,117,57.638487900898
94,118,57.738722089402
94,119,9.264801750913
94,120,-3.578602635149
94,121,54.085270737218
94,122,23.803042021500
94,123,6.847749812368
94,124,30.514993164688
94,125,4.770720849730
94,126,-2.585546043330
94,127,8.076628794646
94,128,11.196933917068
94,129,2.392297105966
94,130,6.595208042621
94,131,19.652929114513
94,132,53.779385482121
94,133,5.721481655943
94,134,41.392205654221
94,135,11.441378367330
94,136,-7.382983708681
94,137,42.226977821345
94,138,-1.513000250947
94,139,18.682867667339
94,140,52.147310057633
94,141,22.444737871570
94,142,75.343132377537
94,143,14.838440194675
94,144,38.009777786348
94,145,28.708295535187
94,146,68.516642552437
94,147,18.712905019245
94,148,-11.931555756710
94,149,4.609144660011
94,150,-15.580823039607
94,151,39.054194949866
94,152,8.127285303672
94,153,-1.127409375877
94,154,70.879832715669
94,155,56.495692422490
94,156,29.577244366461
94,157,33.718613007906
94,158,16.495904750969
94,159,3.309112651681
94,160,72.074640323175
94,161,62.495986967806
94,162,64.906421828018
94,163,49.855056077140
94,164,48.599098543898
94,165,-1.298722689404
94,166,53.210735237713
94,167,56.137480823963
94,168,25.632908792621
94,169,76.363453005295
94,170,7.821975520485
94,171,22.373658072021
94,172,-0.797665411723
94,173,52.128483461740
94,174,21.292729276509
94,175,61.776684616059
94,176,61.319065217249
94,177,20.006217511145
94,178,4.328471899476
94,179,25.309216137881
94,180,50.217605389931
94,181,3.374747075897
94,182,24.486595600145
94,183,2.265734994464
94,184,-2.354808373631
94,185,61.000801990471
94,186,69.285660705689
94,187,71.256674791424
94,188,8.929444510322
94,189,42.343731758127
94,190,50.734248946646
94,191,41.833741467213
94,192,13.028998699010
94,193,39.182487325037
94,194,11.093039734515
94,195,-5.124793945441
94,196,54.578773792411
94,197,54.177473581483
94,198,43.714532942075
94,199,61.118638236861
95,0,-28.640013268297
95,1,-2.823471244148
95,2,-51.095247933721
95,3,-66.862241452334
95,4,-57.357159968393
95,5,-48.078656212405
95,6,-56.353772826245
95,7,-61.465209723683
95,8,25.841796388275
95,9,-49.785002649282
95,10,-26.825896019196
95,11,-25.816087547850
95,12,-47.422248555580
95,13,-69.845949795599
95,14,-21.453278400790
95,15,-54.962817790198
95,16,-55.169253186534
95,17,-45.841711720721
95,18,-55.822107252323
95,19,4.533682475798
95,20,-50.818842145469
95,21,-53.712947173306
95,22,-50.260800239295
95,23,2.068655781106
95,24,-51.626174082863
95,25,-65.132457715765
95,26,-0.913209872138
95,27,-14.456274254619
95,28,5.784469952523
95,29,-52.956459537498
95,30,-8.960772057777
95,31,20.073798234174
95,32,-56.821324309749
95,33,-14.922680619246
95,34,-47.759647363986
95,35,-69.522742278248
95,36,-20.196846385894
95,37,-66.751504006344
95,38,-57.788141767742
95,39,-63.330865754244
95,40,-60.717900927564
95,41,-52.576325434464
95,42,-10.428859506974
95,43,0.077266259905
95,44,-57.008681498795
95,45,-14.983474627981
95,46,-10.068763800242
95,47,-56.073762281361
95,48,-20.449603037065
95,49,-17.328815194443
95,50,-63.520253077266
95,51,-5.132654580033
95,52,-58.778680485877
95,53,-25.857826595871
95,54,-2.191007314643
95,55,-50.841491448424
95,56,-57.267984404461
95,57,-48.147880192730
95,58,-53.791002307611
95,59,-7.042166607818
95,60,-14.983830361773
95,61,2.622896951274
95,62,-36.012510946108
95,63,13.148148101027
95,64,-12.102613492920
95,65,17.593594102604
95,66,-64.985617662205
95,67,-63.973026907886
95,68,-40.966916632075
95,69,-8.333908399814
95,70,12.815972995850
95,71,-3.575804211701
95,72,-8.121415975897
95,73,-45.761302147934
95,74,-49.563851837171
95,75,-1.258337371808
95,76,-47.223250311930
95,77,-1.060008392225
95,78,-59.002874415179
95,79,-62.354103583268
95,80,-59.147073466120
95,81,-13.842397945344
95,82,-4.996029233756
95,83,9.201184966187
95,84,12.575617479502
95,85,-45.053385954765
95,86,-47.459994521960
95,87,-1.351596017179
95,88,-38.332392247095
95,89,-58.064993775573
95,90,19.123272055978
95,91,-49.660306086742
95,92,-54.542398753299
95,93,-53.803488724589
95,94,-21.759866407338
95,95,-52.763691558757
95,96,-19.432483761360
95,97,-33.485568147771
95,98,-54.829478188745
95,99,-17.470866431489
95,100,6.332683882676
95,101,18.403191824334
95,102,-11.815864085489
95,103,3.279138224651
95,104,10.748395160903
95,105,-63.485326242524
95,106,40.298099599633
95,107,-59.136875090015
95,108,-19.717312656750
95,109,-60.141521936799
95,110,-40.399770309385
95,111,-51.488345627804
95,112,-63.096284134175
95,113,-55.968271513011
95,114,-52.060072761931
95,115,6.663960886879
95,116,-8.427050294471
95,117,0.192400119304
95,118,0.292630791504
95,119,-48.179589138374
95,120,-61.022543026520
95,121,-3.360692394846
95,122,-33.641858831172
95,123,-50.596556294826
95,124,-26.930143131758
95,125,-52.673512402631
95,126,-60.029521266857
95,127,-49.367720417453
95,128,-46.247524745311
95,129,-55.051852720164
95,130,-50.849089206284
95,131,-37.791826161221
95,132,-3.666566919310
95,133,-51.722784945698
95,134,-16.053312204436
95,135,-46.003088869409
95,136,-64.826790659507
95,137,-15.218569320743
95,138,-58.957013094863
95,139,-38.761853580967
95,140,-5.298585089775
95,141,-35.000115334580
95,142,17.896423487611
95,143,-42.606146201106
95,144,-19.435621418888
95,145,-28.736777385013
95,146,11.070173150292
95,147,-38.731817282693
95,148,-69.375203165742
95,149,-52.835082924852
95,150,-73.024342451376
95,151,-18.391240892757
95,152,-49.317065685282
95,153,-58.571435744721
95,154,13.433280408244
95,155,-0.950355268862
95,156,-27.867859035126
95,157,-23.726635667401
95,158,-40.948739784209
95,159,-54.135069332864
95,160,14.628046099402
95,161,5.049728779755
95,162,7.460079078490
95,163,-7.590758657236
95,164,-8.846672131258
95,165,-58.742743049283
95,166,-4.235197215159
95,167,-1.308554301038
95,168,-31.812056248265
95,169,18.916708320008
95,170,-49.622364759227
95,171,-35.071192640804
95,172,-58.241703346626
95,173,-5.317411025222
95,174,-36.152083519672
95,175,4.330451662063
95,176,3.872848317100
95,177,-37.438550157116
95,178,-53.115745840412
95,179,-32.135737548466
95,180,-7.228222062768
95,181,-54.069437210856
95,182,-32.958329230234
95,183,-55.178410392356
95,184,-59.798791690453
95,185,3.554596255388
95,186,11.839164324956
95,187,13.810109263599
95,188,-48.514934615727
95,189,-15.101819479634
95,190,-6.711596630055
95,191,-15.611791880314
95,192,-44.415524226708
95,193,-18.262953017998
95,194,-46.351415283578
95,195,-62.568680103243
95,196,-2.867206652052
95,197,-3.268492785115
95,198,-13.731066382919
95,199,3.672428367936
96,0,23.013768128658
96,1,48.831124521523
96,2,0.557825166885
96,3,-15.209665660397
96,4,-5.704284377811
96,5,3.574512037063
96,6,-4.700865587547
96,7,-9.812463705464
96,8,77.497296444344
96,9,1.868111778786
96,10,24.827942601420
96,11,25.837782925802
96,12,4.230940398294
96,13,-18.193468111014
96,14,30.200729692631
96,15,-3.309866678865
96,16,-3.516308586462
96,17,5.811527086560
96,18,-4.169183244179
96,19,56.188510328277
96,20,0.834239673452
96,21,-2.059956639205
96,22,1.392299181251
96,23,53.723405872042
96,24,0.026882271421
96,25,-13.479827365445
96,26,50.741446153734
96,27,37.197954554285
96,28,57.439337262425
96,29,-1.303445142599
96,30,42.693630105437
96,31,71.729116324692
96,32,-5.168431818238
96,33,36.731533477083
96,34,3.893530947658
96,35,-17.870250399603
96,36,31.457201340498
96,37,-15.098924721693
96,38,-6.135279770861
96,39,-11.678178580420
96,40,-9.065131338510
96,41,-0.923299049522
96,42,41.225496345542
96,43,51.731953530965
96,44,-5.355794916766
96,45,36.670737550630
96,46,41.585603411448
96,47,-4.420846210756
96,48,31.204436716347
96,49,34.325323001751
96,50,-11.867571876865
96,51,46.521868341624
96,52,-7.125849731747
96,53,25.796042561175
96,54,49.463608402410
96,55,0.811589656099
96,56,-5.615106001176
96,57,3.505285873282
96,58,-2.138014235490
96,59,44.612296077910
96,60,36.670381805612
96,61,54.277664526220
96,62,15.641037898858
96,63,64.803247708434
96,64,39.551689561369
96,65,69.248833949830
96,66,-13.332982680447
96,67,-12.320359988313
96,68,10.686475937560
96,69,43.320513537823
96,70,64.471062124234
96,71,48.078767821316
96,72,43.533012664819
96,73,5.891939195637
96,74,2.089269566408
96,75,50.396307766809
96,76,4.429944918753
96,77,50.594643002798
96,78,-7.350050732377
96,79,-10.701385601555
96,80,-7.494254331519
96,81,37.811850228019
96,82,46.658497997785
96,83,60.856160060612
96,84,64.230699025480
96,85,6.599877718014
96,86,4.193193241328
96,87,50.303046179542
96,88,13.321083422314
96,89,-6.412140510940
96,90,70.778560160077
96,91,1.992812274490
96,92,-2.889434381337
96,93,-2.150501046301
96,94,29.894132015077
96,95,-1.110671083647
96,96,32.221588076194
96,97,18.168060404525
96,98,-3.176522871683
96,99,34.183267283806
96,100,57.987568486606
96,101,70.058457211977
96,102,39.838448014234
96,103,54.933926501311
96,104,62.403419064285
96,105,-11.832643940506
96,106,91.954055726259
96,107,-7.484055633751
96,108,31.936750196117
96,109,-8.488734168168
96,110,11.253640149480
96,111,0.164715073821
96,112,-11.443589561459
96,113,-4.315352115089
96,114,-0.407030093542
96,115,58.318855941325
96,116,43.227368705004
96,117,51.847091022348
96,118,51.947324856395
96,119,3.473575927477
96,120,-9.369783046175
96,121,48.293886423955
96,122,18.011764791241
96,123,1.056532535382
96,124,24.723692200532
96,125,-1.020489083130
96,126,-8.376729965610
96,127,2.285407172472
96,128,5.405701261770
96,129,-3.398904417118
96,130,0.803991658599
96,131,13.861666559125
96,132,47.988002250560
96,133,-0.069731638687
96,134,35.600866226712
96,135,5.650144847692
96,136,-13.174150668245
96,137,36.435635441921
96,138,-7.304187965550
96,139,12.891608542079
96,140,46.355932597558
96,141,16.653465444309
96,142,69.551672888207
96,143,9.047194663217
96,144,32.218450319691
96,145,22.917000959671
96,146,62.725207204654
96,147,12.921645787777
96,148,-17.722706633671
96,149,-1.182064701534
96,150,-21.371961013814
96,151,33.262863789976
96,152,2.336063502386
96,153,-6.918598453856
96,154,65.088389010627
96,155,50.704299585232
96,156,23.785946718272
96,157,27.927300715412
96,158,10.704653358771
96,159,-2.482092113125
96,160,66.283192392752
96,161,56.704572911440
96,162,59.114999247446
96,163,44.063686723093
96,164,42.807733631242
96,165,-7.089911161645
96,166,47.419354017067
96,167,50.346089253464
96,168,19.841625091867
96,169,70.571989907614
96,170,2.030754798740
96,171,16.582385896101
96,172,-6.588855655616
96,173,46.337106068240
96,174,15.501460922773
96,175,55.985273103412
96,176,55.527655322912
96,177,14.214953706534
96,178,-1.462736469650
96,179,19.517933581723
96,180,44.426234753817
96,181,-2.416457920990
96,182,18.695315952813
96,183,-3.525466081119
96,184,-8.145993111757
96,185,55.209393221630
96,186,63.494222638335
96,187,65.465229753696
96,188,3.138219872679
96,189,36.552388965843
96,190,44.942876483539
96,191,36.042400478349
96,192,7.237759565651
96,193,33.391155711484
96,194,5.301807446580
96,195,-10.915968889458
96,196,48.787387733973
96,197,48.386088942163
96,198,37.923185302359
96,199,55.327229051305
97,0,-27.449853692880
97,1,-1.633292903054
97,2,-49.905104679732
97,3,-65.672109657949
97,4,-56.167021265675
97,5,-46.888510765886
97,6,-55.163633394259
97,7,-60.275074006735
97,8,27.031995567137
97,9,-48.594858442979
97,10,-25.635735125165
97,11,-24.625925919820
97,12,-46.232102631962
97,13,-68.655820169748
97,14,-20.263113601563
97,15,-53.772677347246
97,16,-53.979112893619
97,17,-44.651564648324
97,18,-54.631967433910
97,19,5.723866164924
97,20,-49.628698690583
97,21,-52.522805821922
97,22,-49.070656378819
97,23,3.258837678353
97,24,-50.436031214769
97,25,-63.942324664175
97,26,0.276969857550
97,27,-13.266104369388
97,28,6.974654550875
97,29,-51.766317636284
97,30,-7.770598177907
97,31,21.263993219960
97,32,-55.631185217586
97,33,-13.732511073038
97,34,-46.569501685597
97,35,-68.332612417493
97,36,-19.006680673388
97,37,-65.561372131473
97,38,-56.598003378269
97,39,-62.140731393258
97,40,-59.527764667466
97,41,-51.386183256960
97,42,-9.238686694254
97,43,1.267446709579
97,44,-55.818542542802
97,45,-13.793305125968
97,46,-8.878590725770
97,47,-54.883622645859
97,48,-19.259437508284
97,49,-16.138647397223
97,50,-62.330118853926
97,51,-3.942477917495
97,52,-57.588542816338
97,53,-24.667664998182
97,54,-1.000828513803
97,55,-49.651348010004
97,56,-56.077845636937
97,57,-46.957734796524
97,58,-52.600861012957
97,59,-5.851991333308
97,60,-13.793660860021
97,61,3.813079251406
97,62,-34.822356729441
97,63,14.338338052257
97,64,-10.912441896842
97,65,18.783787285414
97,66,-63.795484503891
97,67,-62.782893013624
97,68,-39.776766016497
97,69,-7.143734064281
97,70,14.006162705606
97,71,-2.385626417483
97,72,-6.931241485894
97,73,-44.571155017089
97,74,-48.373707470128
97,75,-0.068157893002
97,76,-46.033104243674
97,77,0.130171230747
97,78,-57.812736908585
97,79,-61.163968512366
97,80,-57.956936064329
97,81,-12.652227613900
97,82,-3.805852471909
97,83,10.391372048238
97,84,13.765807014541
97,85,-43.863238309386
97,86,-46.269848625780
97,87,-0.161416606163
97,88,-37.142239716632
97,89,-56.874855587317
97,90,20.313466350781
97,91,-48.470161789810
97,92,-53.352258004772
97,93,-52.613347439015
97,94,-20.569701830958
97,95,-51.573549517438
97,96,-18.242317493256
97,97,-32.295412094390
97,98,-53.639337648878
97,99,-16.280698737522
97,100,7.522868879540
97,101,19.593385595675
97,102,-10.625692280970
97,103,4.469321001816
97,104,11.938583367672
97,105,-62.295191993799
97,106,41.488309287830
97,107,-57.946737680817
97,108,-18.527146595683
97,109,-58.951385257780
97,110,-39.209619281581
97,111,-50.298202659535
97,112,-61.906149602692
97,113,-54.778131800835
97,114,-50.869930209206
97,115,7.854146124548
97,116,-7.236876026640
97,117,1.382580652673
97,118,1.482811397735
97,119,-46.989443765211
97,120,-59.832406987836
97,121,-2.170514444268
97,122,-32.451702891391
97,123,-49.406412678385
97,124,-25.739982313498
97,125,-51.483370295769
97,126,-58.839384506442
97,127,-48.177575907859
97,128,-45.057377967867
97,129,-53.861712341917
97,130,-49.658945773386
97,131,-36.601673237841
97,132,-2.476389191070
97,133,-50.532642147824
97,134,-14.863143480077
97,135,-44.812941914308
97,136,-63.636657385759
97,137,-14.028399989620
97,138,-57.766875554938
97,139,-37.571701362649
97,140,-4.108408547858
97,141,-33.809960382052
97,142,19.086616890563
97,143,-41.415996776988
97,144,-18.245455153068
97,145,-27.546617879932
97,146,12.260361590976
97,147,-37.541665042547
97,148,-68.185073197761
97,149,-51.644940935417
97,150,-71.834215135539
97,151,-17.201073867800
97,152,-48.126921138872
97,153,-57.381297924549
97,154,14.623470566745
97,155,0.239824433826
97,156,-26.677698898464
97,157,-22.536472520616
97,158,-39.758589155412
